mId	sId
1907	13657
1908	2094
1909	2096
1910	2097
1911	2098
1912	2100
1913	2101
1914	2102
1915	2103
1916	2104
1917	2105
1917	12933
1917	46295
1918	2106
1919	2107
1920	2109
1921	2110
1922	2112
1923	2113
1924	2114
1924	9745
1924	43375
1925	2115
1926	2116
1927	2117
1928	2118
1929	2120
1929	21752
1929	53003
1930	2122
1931	2123
1932	2124
1933	2125
1933	58074
1934	2126
1934	44819
1935	2127
1936	2128
1937	2129
1938	2130
1939	2131
1939	6042
1940	2132
1941	2133
1942	2134
1942	55677
1943	2135
1944	2136
1945	2137
1946	2138
1946	2909
1947	2139
1948	2140
1949	2141
1949	14187
1950	2142
1950	28570
1950	39905
1951	2143
1951	13173
1951	32077
1952	2144
1953	2145
1954	2146
1954	9083
1954	59145
1955	2147
1955	43742
1956	2148
1957	2149
1957	12846
1957	21932
1957	41256
1958	2150
1959	2151
1960	2152
1961	2153
1962	2154
1963	2155
1964	2156
1965	2157
1966	2158
1967	2159
1968	2160
1969	2161
1969	5475
1970	2162
1971	2163
1971	24482
1972	2164
1973	2165
1974	2166
1975	2167
1976	2168
1977	2170
1977	39504
1978	2171
1978	31340
1978	41322
1979	2172
1979	34381
1980	2173
1981	2174
1981	18070
1982	2175
1983	2176
1983	29474
1983	31367
1984	2177
1985	2178
1986	2179
1987	2180
1988	2181
1989	2182
1990	2183
1991	2184
1992	2185
1992	31683
1993	2186
1994	2187
1995	2188
1995	54324
1996	2190
1996	15079
1996	31193
1996	50573
1997	2191
1998	2192
1999	2193
2000	2194
2001	2195
2001	26900
2001	59616
2002	2196
2003	2197
2004	2198
2005	2199
2006	2200
2006	52431
2006	52507
2006	57159
2007	2201
2007	26681
2008	2202
2009	2203
2009	37759
2010	2204
2010	30077
2011	2205
2012	2206
2013	2207
2014	2208
2015	2210
2015	21212
2015	39753
2016	2211
2017	2212
2018	2213
2019	2215
2020	2216
2021	2217
2021	7155
2022	2220
2022	10612
2022	48085
2023	2221
2023	15058
2023	59319
2024	2222
2025	2223
2026	2224
2027	2225
2028	2226
2029	2227
2029	44277
2030	2228
2031	2229
2032	2230
2033	2231
2033	36753
2033	44075
2034	2232
2035	2233
2036	2234
2037	2235
2038	2236
2039	2237
2039	41013
2040	2238
2040	36384
2041	2239
2042	2240
2043	2241
2044	2242
2045	2243
2045	4190
2046	2244
2047	2246
2047	39530
2048	2247
2049	2248
2049	55392
2049	55951
2050	2250
2051	2251
2052	2252
2053	2253
2054	2254
2055	2255
2056	2256
2057	2257
2058	2259
2059	2260
2060	2261
2061	2262
2062	2263
2063	2264
2064	2265
2065	2266
2066	2267
2066	39644
2067	2269
2068	2273
2069	2274
2070	2275
2070	48410
2071	2276
2071	8706
2071	20952
2072	2277
2072	8722
2072	21690
2072	51586
2073	2278
2074	2279
2075	2280
2076	2281
2077	2282
2078	2283
2079	2284
2080	2285
2081	2287
2082	2288
2083	2289
2084	2290
2085	2291
2086	2292
2087	2293
2087	28934
2088	2294
2089	2295
2089	37705
2090	2296
2091	2297
2092	2298
2092	32738
2092	49422
2093	2299
2093	54393
2094	2302
2095	2303
2095	37291
2096	2304
2097	2305
2097	52835
2098	2307
2098	34950
2099	2308
2099	8891
2099	43707
2100	2309
2101	2310
2102	2311
2103	2312
2104	2313
2105	2314
2106	2315
2106	57857
2107	2316
2107	59365
2108	2318
2108	4535
2109	2319
2110	2320
2111	2321
2112	2322
2113	2323
2114	2326
2114	13541
2115	2328
2116	2329
2117	2330
2117	52488
2118	2331
2118	42469
2119	2332
2119	23967
2120	2333
2120	13715
2120	49863
2120	51372
2121	2334
2122	2335
2123	2336
2123	31165
2123	54228
2124	2337
2125	2338
2126	2339
2127	2340
2127	34875
2128	2341
2128	25625
2128	55478
2129	2342
2130	2343
2131	2344
2131	20817
2132	2345
2132	53673
2133	2346
2134	2347
2135	2348
2135	15345
2136	2349
2136	23433
2137	2350
2137	39152
2138	2351
2139	2352
2140	2353
2141	2354
2142	2356
2143	2357
2143	10489
2144	2358
2145	2359
2146	2360
2147	2361
2147	34191
2148	2362
2149	2363
2149	36949
2150	2364
2150	42329
2151	2365
2152	2367
2153	2368
2154	2369
2155	2370
2156	2371
2157	2372
2158	2374
2159	2375
2159	17592
2160	2376
2160	4414
2160	46094
2161	2377
2162	2378
2163	2380
2164	2381
2165	2382
2166	2383
2166	29991
2166	48207
2167	2384
2167	3992
2167	39878
2168	2385
2168	22566
2169	2387
2170	2388
2171	2389
2172	2390
2173	2391
2174	2392
2174	12775
2174	26472
2174	46396
2175	2393
2176	2394
2176	51005
2177	2395
2178	2396
2179	2397
2180	2398
2180	14133
2180	15002
2180	31788
2181	2399
2182	2400
2182	42146
2182	51550
2183	2401
2184	2402
2184	21062
2184	23830
2185	2404
2186	2405
2186	16449
2187	2406
2188	2407
2189	2408
2190	2409
2190	30149
2191	2410
2192	2411
2193	2412
2193	33237
2194	2413
2194	7034
2194	23853
2195	2414
2195	38132
2196	2415
2197	2416
2198	2417
2198	26306
2199	2418
2200	2419
2201	2420
2202	2421
2202	11122
2203	2422
2203	10378
2203	21258
2204	2423
2205	2424
2206	2426
2207	2427
2207	31676
2207	36345
2208	2428
2209	2429
2210	2430
2210	48984
2211	2431
2212	2432
2213	2433
2214	2434
2214	45182
2215	2435
2216	2436
2217	2437
2217	46451
2218	2438
2218	40273
2219	2439
2219	18460
2220	2441
2221	2442
2221	45576
2222	2443
2223	2444
2224	2445
2225	2446
2226	2448
2227	2449
2227	56394
2228	2450
2229	2451
2230	2452
2230	13020
2230	59143
2231	2453
2232	2454
2232	58113
2233	2455
2234	2456
2234	52076
2235	2457
2236	2458
2236	57557
2237	2459
2237	24467
2238	2460
2238	7602
2239	2461
2239	56822
2240	2462
2241	2463
2242	2464
2242	19571
2243	2466
2244	2467
2245	2468
2246	2469
2246	58040
2247	2470
2247	33564
2248	2471
2248	47546
2248	49662
2249	2472
2250	2473
2251	2474
2251	15701
2252	2475
2253	2476
2253	8863
2253	16299
2253	16304
2253	22478
2253	24526
2254	2477
2254	34634
2255	2478
2256	2480
2256	50958
2257	2481
2257	39538
2258	2482
2259	2483
2260	2484
2260	11886
2260	30270
2260	30539
2261	2485
2262	2486
2263	2487
2263	15337
2263	44266
2264	2488
2265	2489
2266	2490
2267	2491
2267	45171
2268	2492
2269	2493
2270	2495
2271	2496
2272	2497
2273	2498
2274	2499
2275	2500
2275	59713
2276	2501
2277	2502
2277	24810
2278	2503
2278	40073
2279	2504
2279	41210
2280	2505
2281	2506
2282	2507
2283	2508
2284	2509
2285	2510
2286	2511
2287	2512
2288	2513
2289	2514
2290	2515
2291	2516
2291	8560
2292	2517
2293	2518
2294	2519
2295	2520
2296	2521
2296	6795
2297	2522
2298	2523
2299	2524
2299	3094
2299	45582
2299	54552
2300	2525
2301	2526
2302	2527
2303	2528
2304	2530
2304	48976
2305	2532
2306	2533
2307	2534
2308	2535
2309	2538
2310	2540
2310	20173
2310	56500
2311	2541
2312	2542
2312	59063
2313	2545
2314	2546
2315	2547
2315	38177
2316	2548
2317	2549
2317	34120
2318	2550
2318	27988
2319	2551
2319	22172
2319	29879
2320	2552
2321	2553
2322	2554
2323	2555
2324	2556
2324	40458
2325	2557
2326	2558
2327	2561
2328	2563
2328	7098
2328	10751
2329	2564
2330	2565
2331	2566
2332	2567
2333	2568
2333	48216
2334	2569
2334	37209
2335	2570
2336	2571
2336	45511
2337	2572
2338	2573
2338	14907
2339	2574
2340	2575
2341	2577
2342	2578
2343	2579
2344	2580
2345	2581
2345	10690
2345	28622
2345	29317
2346	2582
2347	2583
2348	2584
2349	2585
2349	4332
2349	6643
2349	13615
2349	20201
2349	41489
2349	57076
2350	2588
2350	48871
2351	2589
2351	27110
2352	2590
2353	2591
2353	41325
2353	46692
2354	2592
2354	20072
2354	23265
2354	54951
2355	2593
2355	19439
2356	2595
2357	2596
2357	59258
2358	2597
2358	24173
2358	37163
2359	2598
2359	53320
2360	2599
2361	2600
2362	2601
2363	2602
2364	2603
2364	30265
2364	39206
2365	2604
2366	2605
2367	2606
2367	8432
2367	14315
2368	2607
2368	38066
2369	2608
2370	2609
2371	2610
2372	2611
2373	2612
2374	2613
2375	2614
2375	49481
2376	2615
2377	2616
2377	9184
2378	2617
2379	2618
2380	2619
2381	2620
2382	2621
2382	36575
2382	52359
2383	2622
2384	2623
2384	4185
2384	34569
2385	2624
2386	2625
2386	10083
2387	2626
2388	2627
2388	41264
2389	2628
2390	2630
2390	30888
2391	2631
2392	2632
2392	50136
2393	2633
2394	2634
2394	13763
2394	32883
2395	2636
2396	2637
2397	2638
2397	7265
2398	2640
2399	2641
2400	2642
2401	2643
2402	2644
2402	35950
2402	47864
2403	2645
2404	2646
2405	2647
2405	27174
2405	56467
2406	2648
2406	45043
2406	46875
2407	2649
2408	2650
2408	7820
2408	27482
2408	56698
2409	2651
2410	2652
2411	2653
2412	2654
2413	2655
2414	2656
2415	2657
2416	2658
2417	2659
2418	2660
2419	2661
2420	2662
2421	2663
2421	43392
2422	2664
2422	44133
2423	2665
2424	2666
2424	41258
2425	2667
2425	21293
2426	2668
2427	2670
2428	2671
2429	2672
2430	2674
2431	2675
2432	2676
2433	2677
2434	2678
2435	2679
2436	2680
2436	35391
2437	2681
2438	2682
2439	2683
2439	45992
2440	2684
2440	43414
2441	2685
2441	41888
2441	45378
2442	2687
2442	17990
2443	2688
2444	2689
2445	2690
2445	50780
2445	55260
2446	2691
2446	11293
2446	40885
2446	45598
2447	2692
2448	2693
2449	2694
2450	2695
2451	2696
2452	2697
2453	2698
2453	17791
2453	32779
2454	2700
2454	34693
2455	2701
2456	2702
2456	43571
2457	2703
2458	2704
2458	44273
2459	2705
2460	2706
2461	2707
2462	2709
2462	5904
2462	35379
2463	2710
2464	2711
2464	10082
2465	2712
2466	2714
2466	12716
2466	27577
2467	2715
2467	18677
2468	2716
2469	2717
2470	2718
2470	30439
2471	2720
2472	2721
2473	2722
2474	2723
2475	2724
2476	2725
2476	50438
2477	2726
2478	2727
2478	39952
2478	49059
2479	2728
2480	2729
2481	2730
2482	2731
2483	2732
2484	2733
2485	2734
2486	2735
2487	2736
2487	37210
2488	2737
2489	2738
2489	12500
2489	41011
2490	2739
2491	2740
2491	29987
2492	2741
2492	30391
2492	37491
2493	2742
2494	2744
2495	2745
2496	2746
2497	2747
2497	38943
2498	2748
2499	2749
2500	2750
2501	2751
2501	13520
2501	15062
2501	40188
2501	54198
2502	2752
2503	2753
2504	2754
2505	2755
2506	2756
2506	47154
2507	2757
2508	2758
2509	2760
2510	2761
2511	2763
2512	2764
2513	2765
2513	35294
2514	2766
2515	2767
2516	2768
2517	2769
2518	2770
2519	2771
2519	27568
2520	2772
2520	12764
2520	23487
2520	24996
2520	47832
2521	2773
2522	2774
2522	8240
2523	2775
2524	2776
2525	2777
2525	33211
2526	2778
2526	15545
2526	55107
2527	2779
2527	18366
2527	26953
2528	2781
2528	9688
2529	2782
2529	32827
2530	2783
2531	2784
2531	40257
2532	2785
2532	26035
2533	2786
2534	2787
2535	2788
2535	42568
2536	2789
2537	2790
2538	2791
2539	2792
2540	2794
2541	2795
2542	2796
2542	4770
2542	40397
2542	54924
2543	2797
2544	2798
2545	2800
2546	2801
2547	2803
2548	2804
2548	5691
2549	2805
2550	2806
2551	2807
2552	2808
2553	2809
2554	2810
2554	48759
2555	2811
2556	2812
2556	12900
2557	2813
2558	2814
2559	2815
2559	21718
2560	2816
2561	2818
2562	2819
2563	2820
2564	2821
2564	30843
2565	2822
2566	2823
2567	2824
2567	33555
2568	2825
2568	15020
2568	55111
2569	2826
2570	2827
2571	2828
2571	32972
2572	2829
2573	2830
2574	2831
2574	45419
2575	2833
2575	30468
2576	2834
2577	2835
2578	2836
2579	2838
2580	2839
2581	2840
2581	45628
2581	54301
2582	2841
2583	2842
2584	2843
2585	2844
2585	42562
2586	2845
2587	2846
2587	51498
2587	58862
2588	2847
2589	2848
2589	32675
2590	2849
2591	2851
2592	2852
2592	15512
2592	47625
2592	53636
2592	57567
2593	2853
2594	2854
2595	2856
2595	36984
2596	2857
2597	2858
2598	2859
2599	2862
2600	2863
2601	2864
2601	36015
2602	2865
2602	16945
2603	2866
2604	2867
2605	2868
2605	12062
2605	24429
2605	43736
2605	56010
2606	2869
2607	2870
2607	22779
2608	2871
2609	2872
2609	53512
2610	2873
2611	2875
2611	47241
2612	2876
2613	2877
2613	12610
2614	2878
2615	2879
2616	2880
2616	40210
2617	2881
2618	2883
2619	2884
2620	2886
2621	2887
2622	2889
2623	2890
2624	2891
2625	2892
2626	2893
2627	2894
2628	2895
2629	2896
2630	2898
2631	2899
2632	2900
2632	7959
2633	2901
2634	2902
2634	31123
2635	2903
2636	2904
2637	2905
2637	38857
2638	2906
2639	2907
2640	2908
2640	36952
2641	2910
2641	11572
2642	2911
2643	2912
2644	2913
2645	2915
2646	2916
2647	2918
2648	2919
2648	44878
2649	2920
2650	2921
2651	2922
2652	2923
2653	2924
2654	2925
2655	2926
2656	2927
2656	27679
2657	2928
2658	2929
2658	23181
2659	2930
2660	2931
2661	2932
2662	2933
2663	2934
2664	2935
2664	35657
2665	2936
2665	49206
2666	2937
2667	2938
2667	22030
2668	2939
2669	2940
2669	32777
2669	42184
2670	2941
2671	2942
2672	2943
2673	2945
2674	2946
2675	2947
2676	2948
2676	7483
2677	2949
2677	39303
2678	2950
2678	3729
2679	2951
2680	2953
2681	2954
2682	2955
2683	2956
2684	2957
2685	2958
2686	2959
2687	2961
2687	53958
2688	2962
2689	2963
2690	2965
2690	37562
2691	2966
2691	27075
2692	2967
2692	12509
2693	2969
2694	2970
2694	9387
2695	2971
2695	32843
2696	2972
2696	11360
2697	2974
2698	2975
2698	46052
2699	2976
2700	2978
2701	2979
2702	2981
2703	2982
2704	2983
2705	2984
2706	2985
2707	2986
2708	2987
2709	2988
2710	2989
2711	2990
2711	8022
2712	2991
2713	2993
2714	2994
2715	2996
2716	2997
2717	2998
2718	2999
2719	3000
2720	3001
2721	3002
2722	3003
2723	3005
2724	3006
2724	42160
2725	3007
2726	3008
2726	52973
2727	3010
2728	3011
2729	3012
2729	26536
2730	3013
2731	3014
2731	25224
2731	39395
2732	3015
2732	17948
2733	3016
2734	3017
2735	3018
2736	3019
2737	3020
2738	3021
2738	31551
2739	3022
2740	3023
2741	3024
2741	6702
2742	3025
2743	3026
2744	3027
2745	3028
2745	53254
2746	3029
2747	3030
2747	41379
2748	3031
2749	3032
2750	3033
2751	3034
2751	47866
2752	3035
2752	26656
2752	38926
2753	3036
2754	3037
2754	14051
2755	3038
2756	3039
2757	3040
2758	3041
2759	3042
2759	16698
2760	3043
2761	3044
2761	48272
2762	3045
2763	3046
2764	3047
2765	3048
2766	3049
2767	3050
2768	3051
2769	3052
2769	37266
2769	46330
2770	3053
2771	3054
2772	3055
2773	3056
2774	3057
2774	16858
2774	22946
2775	3058
2776	3059
2777	3060
2778	3061
2778	12188
2779	3062
2779	26773
2780	3063
2781	3064
2781	9809
2782	3066
2783	3067
2783	36061
2784	3070
2784	15898
2785	3071
2786	3072
2786	35661
2787	3073
2787	26894
2788	3074
2789	3076
2790	3077
2791	3078
2792	3079
2792	34529
2793	3080
2794	3081
2794	3728
2794	23253
2795	3082
2796	3083
2796	41202
2796	52119
2797	3084
2797	3623
2797	48001
2797	54450
2797	59857
2798	3085
2799	3087
2800	3088
2801	3089
2802	3090
2803	3091
2803	35669
2804	3092
2805	3093
2806	3095
2807	3096
2808	3097
2808	28304
2809	3099
2810	3100
2810	14503
2811	3101
2812	3102
2813	3103
2813	34846
2814	3104
2815	3105
2816	3106
2817	3107
2818	3110
2819	3111
2820	3112
2821	3113
2822	3114
2823	3116
2824	3117
2824	15544
2825	3118
2826	3119
2827	3120
2828	3121
2829	3122
2829	24409
2829	35865
2830	3123
2831	3124
2832	3125
2833	3126
2834	3127
2835	3128
2836	3129
2836	6658
2837	3130
2838	3132
2839	3133
2840	3134
2841	3135
2841	47929
2842	3136
2842	22282
2842	25905
2843	3137
2844	3138
2845	3139
2846	3140
2847	3141
2847	48172
2848	3142
2849	3143
2850	3144
2851	3145
2852	3146
2853	3147
2853	48118
2854	3148
2855	3149
2855	22446
2856	3150
2856	5491
2857	3151
2858	3152
2859	3153
2860	3155
2860	26179
2860	37403
2861	3156
2861	5343
2862	3157
2862	23689
2863	3158
2864	3159
2865	3160
2865	32222
2865	58823
2866	3161
2867	3162
2868	3163
2869	3164
2870	3165
2870	6521
2870	24745
2871	3167
2872	3168
2873	3169
2874	3170
2874	46964
2875	3171
2876	3172
2877	3173
2878	3174
2879	3175
2880	3176
2880	24401
2881	3177
2881	53359
2882	3178
2883	3179
2884	3180
2885	3181
2886	3182
2887	3183
2888	3184
2889	3185
2890	3186
2890	10469
2891	3187
2891	21283
2892	3188
2893	3189
2894	3190
2894	53036
2895	3191
2896	3192
2897	3193
2898	3194
2899	3195
2900	3197
2901	3198
2902	3200
2903	3201
2903	9550
2904	3202
2904	51960
2905	3203
2906	3204
2906	28811
2907	3205
2908	3206
2909	3208
2910	3209
2911	3211
2911	49860
2912	3212
2913	3213
2914	3214
2915	3216
2915	44916
2916	3217
2917	3218
2918	3219
2919	3220
2920	3221
2921	3222
2921	10905
2922	3223
2923	3224
2924	3225
2924	44293
2925	3226
2926	3227
2926	40418
2927	3228
2928	3229
2929	3230
2929	34376
2930	3232
2931	3233
2932	3234
2933	3235
2934	3237
2935	3238
2936	3239
2936	23759
2936	27972
2937	3240
2937	22882
2938	3241
2938	44026
2939	3242
2939	9160
2939	35451
2940	3243
2940	54204
2941	3244
2942	3245
2943	3246
2944	3247
2944	57718
2945	3248
2945	37530
2945	57383
2946	3249
2946	24743
2947	3250
2948	3251
2948	19412
2948	25983
2948	52198
2949	3252
2950	3253
2951	3254
2952	3255
2952	41541
2953	3256
2954	3257
2954	22021
2955	3258
2955	18037
2955	37805
2956	3259
2956	41175
2957	3260
2957	28035
2958	3262
2959	3265
2960	3266
2961	3267
2962	3268
2963	3269
2964	3270
2965	3272
2966	3273
2967	3274
2967	36339
2967	37452
2967	47113
2968	3275
2968	46676
2968	55252
2969	3276
2970	3277
2970	7024
2970	21634
2970	52829
2970	55541
2971	3278
2972	3279
2972	39721
2973	3281
2974	3282
2975	3283
2975	22236
2976	3285
2976	46113
2977	3286
2978	3287
2979	3289
2980	3290
2981	3291
2982	3292
2982	11840
2983	3293
2984	3294
2984	25945
2985	3295
2985	13176
2985	32146
2986	3296
2987	3298
2988	3300
2988	57825
2989	3301
2990	3303
2990	7013
2991	3304
2992	3306
2993	3308
2993	51609
2994	3309
2995	3310
2996	3311
2997	3313
2998	3314
2998	8921
2998	59483
2999	3315
3000	3316
3001	3317
3002	3318
3002	25275
3002	39416
3003	3319
3004	3320
3004	18123
3005	3321
3006	3322
3007	3323
3008	3324
3009	3325
3009	15738
3010	3327
3011	3328
3012	3329
3012	44709
3013	3330
3014	3331
3015	3332
3016	3333
3017	3334
3017	59030
3018	3336
3019	3337
3020	3338
3020	29326
3021	3339
3022	3340
3023	3341
3023	40887
3024	3342
3025	3344
3026	3345
3027	3346
3028	3347
3029	3348
3030	3349
3031	3350
3032	3351
3032	5658
3032	12484
3033	3352
3033	9866
3033	54844
3034	3353
3035	3354
3036	3356
3037	3357
3038	3359
3039	3360
3039	56950
3040	3361
3040	44010
3041	3362
3042	3363
3043	3364
3044	3365
3045	3366
3045	4500
3046	3367
3047	3368
3048	3369
3049	3370
3050	3371
3051	3372
3052	3373
3053	3374
3054	3376
3054	12417
3055	3377
3056	3378
3057	3380
3058	3381
3059	3382
3060	3383
3061	3384
3062	3385
3062	19032
3063	3386
3064	3388
3064	21092
3065	3389
3066	3391
3067	3392
3068	3394
3069	3396
3069	16225
3070	3397
3071	3398
3071	32156
3072	3399
3073	3400
3074	3401
3075	3402
3076	3403
3076	45112
3077	3404
3078	3405
3079	3406
3079	26086
3080	3407
3080	34758
3081	3408
3082	3409
3082	50458
3083	3410
3084	3411
3084	23156
3085	3412
3086	3413
3087	3414
3088	3415
3088	22499
3089	3416
3090	3417
3091	3418
3092	3419
3093	3420
3093	13282
3093	25719
3093	59672
3094	3421
3095	3422
3096	3423
3096	54232
3096	55600
3097	3424
3097	7666
3097	22556
3098	3425
3098	53626
3099	3426
3100	3427
3101	3430
3102	3431
3102	5049
3102	7443
3103	3432
3103	35819
3104	3433
3105	3434
3106	3436
3106	17994
3107	3437
3107	16169
3108	3438
3109	3439
3109	11251
3110	3440
3111	3441
3111	14841
3112	3442
3113	3443
3113	17931
3114	3444
3115	3445
3116	3446
3117	3447
3118	3448
3118	19871
3119	3449
3120	3451
3120	29554
3121	3452
3122	3453
3122	41780
3123	3454
3124	3455
3124	23693
3125	3456
3126	3457
3127	3459
3128	3460
3129	3461
3130	3462
3130	50506
3131	3463
3131	34334
3132	3464
3133	3465
3133	51579
3134	3466
3134	55565
3135	3467
3136	3468
3137	3469
3138	3470
3139	3471
3140	3472
3141	3473
3142	3474
3143	3475
3143	48070
3144	3476
3145	3477
3145	6094
3146	3478
3147	3479
3148	3480
3149	3481
3150	3482
3150	28957
3151	3483
3152	3484
3152	11552
3152	11571
3153	3485
3153	44831
3154	3486
3155	3487
3156	3488
3157	3489
3158	3490
3159	3491
3160	3492
3161	3493
3162	3494
3163	3496
3164	3497
3164	57558
3165	3498
3166	3499
3167	3500
3168	3501
3169	3502
3170	3503
3170	7772
3170	22676
3170	28588
3170	53491
3171	3505
3172	3506
3173	3507
3173	5920
3174	3508
3175	3509
3175	28135
3176	3510
3177	3511
3177	59918
3178	3512
3178	23419
3179	3514
3180	3515
3181	3516
3181	52638
3182	3517
3182	57265
3183	3518
3184	3520
3185	3521
3186	3522
3187	3523
3188	3524
3189	3525
3190	3526
3191	3527
3192	3528
3193	3530
3193	43405
3194	3531
3195	3532
3196	3534
3197	3535
3197	12701
3198	3536
3199	3537
3199	10801
3199	35413
3200	3539
3201	3540
3201	34354
3202	3541
3203	3542
3203	37005
3204	3543
3204	53406
3205	3544
3206	3545
3207	3546
3207	12711
3207	58711
3208	3547
3209	3548
3209	58766
3210	3549
3211	3550
3212	3551
3213	3552
3214	3553
3215	3554
3215	38374
3216	3555
3216	48059
3216	58154
3217	3556
3218	3557
3218	7258
3218	8028
3218	22015
3218	25542
3218	40708
3219	3558
3220	3559
3221	3560
3221	58054
3222	3561
3222	33819
3223	3562
3224	3563
3225	3564
3226	3565
3227	3566
3228	3567
3228	5204
3228	45714
3229	3568
3230	3569
3231	3570
3232	3571
3233	3572
3233	53027
3234	3573
3235	3574
3236	3575
3237	3576
3238	3577
3239	3578
3239	44442
3240	3579
3241	3580
3241	38213
3242	3581
3243	3582
3243	11997
3244	3583
3244	25420
3245	3584
3245	3657
3246	3585
3247	3586
3248	3587
3249	3588
3250	3589
3251	3591
3252	3592
3253	3593
3254	3594
3254	7176
